200_density,200_grad,400_density,400_grad,600_density,600_grad,800_density,800_grad,1000_density,1000_grad,dipole
7659.704174,74.5997543,7531.176468,41.70152566,10189.18974,46.37915327,12746.44063,59.48922849,14542.14216,58.74939971,0.0
14854.32902,117.1657789,15938.24402,48.95840077,15773.18824,46.01874145,16085.39484,54.05069883,16675.29015,53.26600241,0.0
7410.780669,79.15436409,4769.181589,30.55937359,4277.986919,29.3590234,4643.465579,35.02431959,5547.554843,41.14801042,0.031608075
15987.86254,126.7026142,14617.2743,98.41728532,13700.23956,81.03807289,13935.65623,71.4525238,14705.9942,63.67838636,0.0
7659.088323,74.66893489,7155.687414,55.00331933,9434.538004,63.29467296,11776.34423,73.08772565,13368.38733,68.11064055,0.0
12924.24177,258.740084,11738.63783,144.8358457,11625.67675,99.45270944,12232.8655,80.69601474,13186.14681,69.6486869,0.0
7394.109516,79.89381896,4709.801452,30.29687386,5450.368407,49.93994975,6563.509579,46.08174675,7580.859285,40.69337318,0.003999679
7392.101807,80.04442753,4374.54618,20.1876574,4331.943318,35.85460188,4870.390938,38.66884795,5442.401504,36.84151837,0.032937352
7543.921556,75.52848272,6378.180475,65.69395467,6844.52903,54.90485449,8197.717751,60.44409552,9802.863581,62.94390198,0.0
7394.176136,79.8863923,4824.090518,29.30551135,5166.231336,39.07756463,5523.69696,35.70713502,5867.929909,33.91322247,0.096658909
7392.101807,80.04442753,4523.666731,22.43920531,4883.175321,34.62182617,5995.129824,37.18363108,7205.065467,38.85217424,0.028149956
12075.72751,199.802464,7859.264094,53.49768522,6829.900259,44.85499957,6887.612881,42.4825138,7412.82378,41.22639474,1.21850112
7391.419336,80.1077443,4191.828715,14.47241697,4056.606829,33.72722225,4972.05045,43.28619396,6296.720766,44.81273387,0.05993054
12094.40637,197.662203,8467.878437,18.89808945,7794.759395,33.346814,7862.906543,38.92152773,8372.912154,40.09597508,0.57479747
8265.337888,98.81466814,7562.96116,89.81135257,7409.946168,64.74926971,7756.180552,57.71699125,8261.21249,52.37256686,0.134913205
8592.536636,112.8628153,8688.403255,94.73158991,10802.6128,67.36235384,11894.84318,51.83346447,12435.83667,46.29616871,0.034138659
11117.7443,157.0977292,10244.33343,19.45526201,10358.79422,41.88567003,10726.97291,50.30257174,11043.76709,49.07845148,0.199832201
7401.036469,79.36199815,5513.016657,32.23638849,6105.000019,35.44129683,6544.12635,34.26319475,7069.126232,34.88105008,0.019828586
7396.550611,79.7035522,5434.681877,19.86108386,7170.790128,6.824910016,8686.868213,17.02340683,9738.241286,27.40188856,0.021317387
7414.698737,78.87572551,5809.568328,47.78374304,7851.278494,43.81192572,10079.9192,35.93326847,11664.82823,32.35524891,0.165463511
7412.214665,79.02231212,5656.440471,50.45587842,6932.952501,54.19684285,8180.134008,43.93721571,9512.710493,37.26853831,0.189815984
10479.56528,181.5749371,8958.179184,76.64798972,9519.278171,55.64781623,10241.48179,54.68050518,10786.787,51.7547808,0.325239112
7416.387252,78.72761714,6230.26726,72.258812,8258.392588,72.28503803,10071.20826,60.4782659,11835.71319,52.22299208,0.089487764
10528.45656,97.08784016,12186.31712,45.51821715,13037.53062,23.86038197,13797.37577,28.2564697,14408.5552,33.71384028,0.041889785
12095.08884,197.9620358,8933.87214,19.25311472,9937.423608,6.573220006,11528.65834,15.72577322,12759.22693,21.58852528,0.593245118
7476.626704,77.05844886,6908.77514,59.34867383,9231.993601,35.45997109,11142.91789,20.20975855,12678.54779,17.94675893,0.077802335
12077.14218,199.8131184,8611.990304,38.0491332,9935.248392,7.148375416,11773.1154,12.22737874,13157.44847,16.86935512,0.433628276
12852.70771,222.5900589,11632.99996,73.28550231,12681.39294,30.45020227,14254.97236,24.47765435,15620.60644,29.3977806,0.267671346
13288.59915,204.4811827,11891.6633,60.08539264,13023.29917,18.59157351,14584.71403,9.779947365,15797.89717,23.37623136,0.405651767
7394.176136,79.8863923,4676.89061,26.99832419,5306.942713,31.33163025,6867.373748,35.80737802,8325.993607,37.52417954,0.139935532
7394.107082,79.89418882,4757.475104,27.07980179,6076.168038,54.61942741,8445.840302,65.08101578,10502.91736,64.11320119,0.097059831
11189.06764,225.5076076,10518.44329,79.54603385,10326.76572,20.39657624,11468.99104,15.66780552,13154.01777,12.00211447,0.26369987
7420.074229,78.43662778,6925.038365,24.25455314,10704.41078,33.90944179,13975.33751,38.62422212,16071.63304,39.15386436,0.028830823
12831.31829,249.8457394,10189.03166,88.64367338,9536.442881,34.91447859,10619.45062,19.94782845,12360.67531,16.15234078,0.125568446
15047.09958,155.1028619,11164.3058,55.54282286,9870.050276,32.45709275,10871.50028,20.70731394,12682.63959,14.67318872,0.748595893
11112.8868,157.8662097,9636.267093,52.78750095,9713.061793,23.07090777,11175.4024,16.95087804,13000.74757,13.2051284,0.204660603
7489.789796,76.39087679,7108.632399,48.22694958,10589.20383,51.14058866,13910.57851,51.26217408,16513.5538,43.30104091,0.49319987
8265.340322,98.81449462,7788.159708,85.58108853,9116.215868,36.24116899,11309.10749,11.27112794,13324.44136,5.421868563,0.069974067
10482.9355,181.0689785,9269.78797,58.81165099,9765.461844,30.44121798,11142.13753,19.1319518,12925.86453,11.22192533,0.006964307
7507.074366,75.60639267,7166.7872,67.70074397,9148.70872,67.35244313,11747.73615,54.81518514,14578.67356,44.36362293,0.261171013
7497.144702,75.85875722,8683.78245,56.1924309,13630.13343,44.35963239,16875.35794,26.02765577,18858.79346,18.31220074,0.303234784
9341.603172,161.3906902,10160.88207,100.8704716,11785.51023,73.36977699,13742.72617,67.98420228,15614.82139,62.05893534,0.832492499
7588.002272,74.8350136,6566.070635,66.5532276,7071.784061,49.96934515,7921.689019,37.94874324,8926.499149,35.5955448,0.001367946
7420.397802,78.41205287,6547.852513,35.12850883,9083.908342,28.6117528,11675.80543,25.91682534,14308.31192,27.5377163,0.064823535
12178.95059,197.3121432,11347.16349,33.49790512,13534.45406,41.25025853,15644.42852,43.08872921,17826.63195,36.64897769,0.369562096
7491.272203,76.47961863,6644.025099,62.1876985,8056.326035,32.86406602,9505.825196,8.250187097,10913.37113,14.29182017,0.062916904
12097.09655,197.8091158,9181.176412,18.65870552,9845.163064,21.81065756,10989.73754,19.41671091,12569.43216,15.54047479,0.053770898
12080.37429,199.3879551,8845.686326,40.72294503,9432.290081,29.77461362,10835.87472,19.71352734,12668.94048,14.57023238,0.074651392
12218.17868,194.9387352,11137.75891,56.2365124,13391.63573,50.26576039,15685.02073,45.21471901,17988.4575,36.58334447,0.816508449
8498.329208,70.68751874,12085.36942,10.84780777,15709.36284,15.41714374,18039.89593,12.98970394,19760.42332,8.377717208,0.027428519
13588.41673,170.993488,13232.15256,35.27605922,14176.88964,57.74371603,15692.2211,59.88361601,17263.89914,54.90927375,0.295736972
13340.62778,211.5872582,11763.23917,96.0286622,12434.53869,81.14966613,14011.70907,73.89421267,15745.86881,66.03592841,0.36648384
9002.218577,73.14167319,12325.22667,42.90505696,15722.30257,18.9691011,17800.18078,23.72017791,19356.55524,25.92669202,0.458111274
7670.808088,70.91549421,8208.412263,47.5407697,8746.170705,38.87090611,8792.913998,34.04224397,9245.896657,34.49215201,0.04759246
8265.337888,82.43986677,7569.293898,22.08487617,7733.943987,12.54616192,8807.007031,19.10853138,10619.94038,20.52483621,0.100867134
7533.072746,75.84641378,6701.174072,40.4227025,7776.60284,41.84020462,8938.923187,36.52810652,10669.15716,28.10019612,0.051533702
7699.106878,70.61308613,9280.620724,47.81942611,13362.90456,49.79228164,16828.82776,36.0805715,19384.81902,21.59545464,0.218119813
7491.272203,76.47961863,6868.745989,56.34312056,8627.220985,25.50720994,9902.842463,3.24963539,11018.81712,13.72268189,0.024319328
8164.366178,89.23232818,7079.864562,30.52112079,7111.112293,12.59647418,8299.536044,8.246982694,10359.81684,14.17632059,0.046330879
7588.071326,74.82633437,6737.741767,64.40200929,7479.581054,51.79791433,8161.331095,41.96824152,8950.044335,38.26780279,0.011755101
7582.83843,76.45337394,6381.89538,48.69243341,9819.453831,58.0394053,14085.06073,54.57196401,17568.46347,42.35002711,0.007147995
12100.46433,197.6113648,10286.08709,18.74277708,13300.58472,34.54494748,16106.51963,43.22720284,18196.82776,42.86014771,0.040907081
12081.92818,199.5760697,9559.715003,62.72889382,12086.46791,62.35059934,14798.4322,61.49655508,16949.25412,56.80075036,0.240600928
7411.46314,79.08962154,5367.224273,14.31651448,6869.142068,10.4177174,8922.809257,16.70403524,10917.11269,13.44606057,0.03936979
8717.114172,110.9116111,10990.15401,67.09340081,14550.62764,15.93507617,17242.19753,8.241780904,19371.11548,12.77478468,0.091266632
7467.740717,77.64781112,5696.327689,37.26741937,7365.738758,37.10863085,9398.591539,31.15639027,10889.30542,25.76705618,0.116260055
12234.47664,195.1617075,11115.50229,72.75723585,12669.28407,59.10253163,14690.42956,56.42141623,16710.75216,53.81426296,0.364703373
7563.962926,73.8675075,7633.238156,41.5825658,9336.369312,28.07852236,10692.17037,16.32178462,11813.27896,7.455142368,0.013981965
9455.28416,143.4183651,10471.72177,105.7351462,11762.57876,69.97326921,13726.61059,58.78427888,16125.35253,49.486233,0.014467262
10639.30346,171.8696354,11975.52135,43.85799519,14398.25388,21.53752372,16712.33662,25.5392446,18897.88345,23.18039901,0.338988078
8902.974609,104.7863191,11504.92577,43.89551312,14585.83415,18.51425496,17153.05635,15.37333405,19237.30501,15.87421202,0.103403584
12215.49337,197.5952075,10604.75018,73.49349031,12444.86428,54.03028941,14604.66496,53.69790652,16639.22804,52.45968778,0.642528857
11871.11909,119.1039941,12791.95556,28.67432915,14231.59622,18.70702713,16220.61972,29.3524433,18315.75434,29.81510789,0.129703127
7397.025919,79.66472621,5426.328324,49.47022874,7133.401958,68.80353489,9321.451671,63.18632581,11822.10611,52.4492635,0.020680393
9359.236562,140.9169668,10802.95561,73.89899597,12806.50697,39.23017747,14651.13484,42.86180258,16656.24057,41.92607874,0.131636475
12342.71889,181.6430213,10488.33812,23.50065731,10606.48395,39.81447974,11134.09476,29.83272259,11732.39324,17.82434278,0.165739446
12113.77013,201.7372049,9222.442761,80.82346293,9339.776374,60.97581749,10231.64762,41.90637213,11184.30587,25.79210144,0.147272868
8145.076333,91.14860786,6403.075765,56.69429263,6752.562834,56.77451037,8425.694896,63.19825628,10372.61937,64.688278,0.199377625
7435.473687,77.76020163,7276.337639,24.78515883,11792.84017,31.78134413,15817.4382,22.97399704,18508.45974,18.2973183,0.220073167
8145.75637,91.08047758,7109.152438,28.98473199,9058.617383,35.63199617,11404.01306,52.49543014,13425.03733,56.96349143,0.122485884
8566.427592,89.20262946,10897.97666,46.79422446,11910.82089,11.42561342,11899.21059,7.822442855,11799.55862,12.37873622,0.002601884
10365.52129,173.5733192,8861.959951,27.86708038,10903.84187,17.63085384,13166.77166,30.16093139,14920.91638,35.08267853,0.0
7416.387252,78.7003218,6814.716233,17.00888145,11050.43071,22.48512861,14780.66975,22.07058224,17298.35121,24.3893994,0.064920012
16951.98224,260.9655849,12990.00552,59.89137814,11374.25994,32.2708658,10688.6075,31.01534338,10346.40449,30.32702521,0.04073353
15796.58399,277.5719184,13156.98138,49.14048978,11671.69624,27.03673058,11049.89961,27.273187,10723.91825,27.02084238,0.080696136
7410.780669,79.15436409,4800.593186,29.33559738,4882.094141,20.79419521,6258.566423,19.25593903,8134.005002,15.98972787,0.014837223
10438.16988,166.5715713,9193.886109,27.45657217,10575.38084,26.56424735,12387.60131,31.43886764,13884.04309,35.59137035,0.382769833
7623.520131,74.51564885,7953.053266,37.53235852,10977.50449,6.996902389,13939.69414,19.03783891,16174.86036,32.27906855,0.097807445
15081.58061,319.9448575,12202.22175,81.27546797,10742.03173,43.72295312,10023.34484,37.5518134,9698.14345,34.33977798,0.0
12267.14903,186.241592,9873.696965,22.5425343,10888.42406,14.18023414,12343.52424,28.64517788,13606.6064,40.63680339,0.086705882
12113.83919,199.0968404,9569.938639,35.5684957,10500.82075,22.95096127,11745.98769,33.29159399,12842.91093,43.09045894,0.118947232
7412.808757,79.01112058,5396.377968,57.30704792,5836.335395,60.36615051,6090.963827,49.05132402,6296.478787,41.42077116,0.0
7410.780669,79.15436409,4765.269329,30.34234478,4330.296443,25.39223613,5110.174271,23.82084541,6592.34011,24.94305971,0.042063775
12272.31044,203.3510072,10349.80961,35.372121,10274.82888,26.64444603,10875.03669,34.86895202,11718.97701,39.95571348,0.265805375
8167.007683,89.67768334,7956.039429,17.84645535,9852.473481,25.71873338,12081.51971,39.37087368,14099.30535,46.08972039,0.008822652
13266.99658,135.409631,10549.26516,25.49768576,9755.148096,35.63227793,10127.04891,41.34945109,10892.20917,43.83501982,0.054388069
8145.687316,91.15661123,6842.24124,55.60726283,8492.491705,39.5068418,10838.70034,47.42180561,12785.3533,50.91093205,0.0
8600.726941,110.5251099,7551.920511,45.39147131,7571.399843,45.535547,8010.496541,47.76331711,8642.197445,48.40835433,0.050971111
8701.01618,122.8863793,7777.515037,91.05233421,7419.92042,61.37871319,7910.064242,53.47344315,8767.318343,50.28156979,0.0
7411.534628,79.08461189,5432.326173,48.01629558,6824.770112,59.85623099,8505.170256,58.58028907,10071.23528,56.63817725,0.0
8580.754625,112.2921629,6656.278326,59.9851674,6238.127905,49.09584063,6555.318497,47.60000434,7132.732569,46.58984201,0.0
7512.43485,77.0345565,5946.305511,45.26708875,6622.576216,46.34134264,7307.028948,45.83975316,8213.807262,48.57041114,0.027291651
8265.337888,82.43986677,7532.239072,25.89539783,7809.521977,31.58544717,9089.984714,45.10097618,10565.32958,52.74296242,0.030594926
11962.69696,207.7928443,14014.52302,178.1830556,14704.4142,107.4163146,15052.66467,73.15274837,15470.66035,59.05965706,0.213649968
8167.053924,92.41855506,7707.948537,97.67127702,9245.873561,94.01609035,10803.61626,80.21051021,11902.28049,67.22279979,0.064955292
8149.246486,90.58969464,7142.841589,27.14759513,8918.846082,26.05792829,11321.67338,45.85981803,13217.48379,51.76914723,0.002257467
11448.10381,211.3621983,13644.12017,156.4791283,14766.26328,87.43273895,15568.31285,58.88266059,16285.83331,49.02074538,0.221835295
14049.91866,287.2725621,18752.99309,127.6024392,17912.42328,57.52123014,17116.32663,45.56938583,16915.84793,43.87416574,0.416034889
11257.84138,134.4456886,12826.11189,96.66209262,14301.28666,85.78641227,14833.38224,65.44343708,15158.10846,54.99011704,0.28292942
7391.419336,80.1077443,4140.59116,13.1509321,3383.348607,16.52542174,3202.038211,17.25385933,3325.308341,18.62386549,0.027095805
19640.86265,190.5694349,19891.53461,68.94398322,18275.2515,33.71932106,17792.16966,22.33925703,17859.90558,28.12008639,0.639644797
12083.71247,115.2982236,15512.53204,118.6167318,16560.01365,65.57096633,16686.27478,42.81367475,16824.56957,39.03744876,0.1796657
17856.78854,328.7637557,17545.92227,160.572782,17530.07617,60.28549675,17908.08522,14.11853606,18358.67413,12.54519681,0.231721021
17043.79125,329.8764532,17844.65943,151.5810502,17765.95933,57.70166288,17948.19302,13.40202963,18258.53652,14.66065195,0.378535904
10359.91715,174.1557694,7508.46419,47.39753871,7077.427024,39.80435454,7835.821875,42.08711102,8993.971845,46.14710674,0.002279617
7588.167681,75.94283825,7148.709349,14.22094956,9723.557701,29.26289002,11871.44086,41.43158696,13506.62834,42.15719719,0.058365167
10361.19127,173.9612453,7730.902362,31.61830556,7807.406695,22.8576157,9006.380346,33.78904548,10467.94134,42.76425577,0.00017299
7487.030562,76.83520529,6159.062276,67.72282718,6850.73412,52.67681938,7909.46476,40.39714667,9438.80739,37.37083228,0.020894859
8412.604778,75.6416707,8795.20702,27.56817175,8936.844026,11.40084648,10111.26873,19.18344954,11930.51026,27.61030564,0.007515099
7391.48839,80.09991961,4357.102598,11.0566832,4355.293729,16.16177397,4725.223949,19.32449875,5144.004261,22.9079051,0.184916506
7470.310734,77.43759486,6176.506359,33.06173359,8849.777557,26.71703692,12547.92632,25.0517138,15626.24239,24.49892198,0.019443443
7470.313168,77.4375326,6077.744606,19.07764558,8221.610322,6.585341198,11233.12551,17.02861075,13858.83656,26.39190144,0.009167329
8183.729945,91.39638569,8318.340288,69.50598611,11055.17398,35.4311414,14073.04269,36.28582841,16638.32628,30.4843378,0.042618733
8164.435232,91.2048052,7252.964295,69.09831184,8007.474799,27.73423485,9535.642611,6.590564258,11562.32366,13.56514613,0.018866189
11133.54402,128.6251785,10923.51622,39.37714891,12072.80167,10.70319095,14100.19685,15.21348246,16424.45251,20.97224595,0.046058287
7413.537469,78.92876847,5448.197279,23.9147741,6034.914827,16.07634315,7055.796999,20.48407694,8324.833058,29.06939065,0.03848578
11134.82059,128.4998209,11008.28684,34.75332903,11986.24151,17.67676478,13726.54969,13.47649025,15956.27701,18.19045707,0.084592079
7394.176136,79.88634145,4973.255873,8.630093079,6696.37284,17.30515396,8939.464316,25.19091658,10861.99574,28.41733463,0.027264441
7413.422174,78.94997193,5760.838241,56.25221382,7507.391722,64.21532266,10244.43279,47.98085637,13452.41069,35.53740811,0.024979111
10382.83521,176.8179029,8468.77462,90.36978184,8376.299962,65.75286602,8954.175527,52.64123047,9637.218171,46.74552038,0.139476466
7493.913708,76.36146003,7489.640885,67.03167581,9992.785644,34.36033829,11782.26391,11.43045702,13108.26963,22.30706337,0.043028549
8183.798999,91.3850788,8343.339091,73.28720799,10628.87023,37.67702312,12823.81873,19.54219511,15031.62597,18.51105025,0.082310339
7410.780669,79.15436409,4987.914979,27.17429977,5393.067949,26.20313811,6509.385641,31.44657902,7922.222296,38.14233639,0.033679985
11189.1367,120.9373421,10638.42937,37.56446417,10260.21391,44.77228331,10376.25489,40.5212357,10754.48846,40.10268564,0.123344333
7432.783507,77.98495644,6694.035112,40.18477781,9186.456637,39.16679657,11273.07099,29.70073526,13471.82986,24.02033274,0.057143624
10511.80108,176.2774613,9689.337213,74.03676827,10201.7868,39.62467488,11627.26228,30.16731925,13576.15717,25.94319602,0.059010062
8377.765297,78.86107114,9889.52291,43.96662358,10881.1989,29.77755412,10880.19241,30.71955241,11086.82347,35.34939649,0.161285142
7412.808757,79.00545107,5757.035207,34.86754724,8136.546191,30.8082835,10858.32327,25.84478034,13015.52185,25.60373245,0.04385271
7472.593341,77.34100954,6178.016871,73.53066516,7606.220603,66.58867533,9810.662402,45.2195093,12626.09506,29.31324048,0.040856182
11552.73768,129.1847264,10498.61153,58.4500204,11005.36552,35.73256732,12553.8764,30.08238888,14412.02525,28.28911133,0.002371437
7621.561097,74.45710308,7459.9976,58.82108937,8819.54587,55.27510441,9755.267685,42.16560804,10801.37162,36.65117711,0.003801818
7414.150886,78.87214145,5914.479255,28.34444733,7971.641201,22.5712873,10273.39694,17.94045908,12445.64945,19.0633796,0.018468015
8797.378932,106.0418373,10303.4806,35.52394578,12203.70298,17.96030672,14014.42145,29.55599392,15833.37262,29.547063,0.04410342
7412.739703,79.01865925,5403.433057,42.28332222,6670.796307,49.34089652,8921.42639,57.47568326,11121.66188,58.11903938,0.013309528
7413.468415,78.94592211,5325.544492,49.60324985,5836.389315,57.76400239,6572.427317,51.10466895,7456.096393,43.27955622,0.104499933
7487.713033,76.66061753,6424.802251,48.72445918,7755.839228,36.57837055,9504.757915,17.82820704,11645.33216,4.924204059,0.004335978
8604.355165,112.3635805,8415.058859,63.90800512,11371.38304,48.82947779,14312.27629,43.53491876,16573.37653,34.55614544,0.08816672
8707.899326,108.2746156,9674.789627,19.60451323,13092.41925,22.2590786,15838.13995,27.23592144,17701.25794,23.68140897,0.131154848
12157.56709,195.0089298,10295.33108,35.49635185,12621.1877,48.68043617,14988.07441,48.32597276,16665.32194,42.85109704,0.124650763
12113.83676,198.5882373,9793.371054,50.03294207,11683.76264,59.37994067,13930.55782,58.53247586,15661.68842,52.05483221,0.187901289
7492.406054,76.13168409,7094.238196,27.70376148,8583.199487,22.37309684,9620.178472,16.35498438,11131.83057,14.69391313,0.075457038
7470.426029,77.4446743,6117.43468,37.77571628,7716.319706,20.8691135,9437.052477,7.288259303,11528.57089,6.380104222,0.03176546
8147.830699,90.85960187,7186.709223,46.2823859,8727.611694,35.85356907,11086.23403,34.66733318,13792.91913,31.47291847,0.017189365
8996.912139,116.3160044,11678.56552,41.51495846,14974.58403,10.6139358,17129.95719,12.91115933,18507.32318,17.60641434,0.134795622
8656.93303,105.4230623,7696.444483,21.94060993,7499.246257,29.37644494,8311.331501,23.2364388,10162.97347,14.73488807,0.101507258
8595.224382,111.725386,9227.692042,35.7286333,12346.85071,28.51671421,14911.63234,36.36742114,17117.17619,31.0911467,0.139503382
8149.723113,91.26399779,7568.981922,88.76855911,9618.204708,87.71010079,11567.45196,75.68109294,13136.73827,66.12072056,0.034916971
8145.073899,91.14413949,6699.212447,56.94796687,7784.983368,41.70288856,10127.65359,31.79368834,12994.152,26.62180148,0.026342491
9359.074526,139.6284152,11046.75218,67.97748557,14180.18286,36.3163805,16719.74161,23.50917385,18456.22287,14.81008969,0.158745756
10166.79179,92.17216591,12855.50227,16.23226833,14732.18535,20.96254701,16515.75772,22.44962263,17857.52762,25.47010593,0.205733357
8580.683137,112.2865711,6582.603954,57.65899158,6309.766328,30.37048415,7820.629962,11.04034455,10211.65411,11.60579711,0.01489072
9772.703738,69.96649896,9890.260201,22.01440644,11546.08853,37.42118816,13986.082,39.09530343,16449.19561,32.08876717,0.11204195
8977.597047,70.31372182,10381.88433,69.88351388,12030.33435,60.81463629,13538.03815,55.39407773,14777.70604,52.36201575,0.146398326
8922.552226,98.38761598,10568.50298,83.27282663,13025.5397,40.40811138,15044.47901,31.2603315,16480.92389,33.61276563,0.019569312
8587.681578,112.427778,7766.431878,60.08149062,9580.864771,44.00750643,12478.8604,37.01570512,15362.80624,30.53956073,0.053600792
12829.31301,249.936126,10172.61656,105.732237,9353.002095,72.46726469,9389.934269,54.88263033,9868.381563,43.22609976,0.251557979
8606.650284,112.1115077,8644.07527,50.22483409,10154.97151,35.27158798,11301.04731,43.09491023,12228.9881,47.60974898,0.018603828
15064.90702,154.0692271,11976.44784,66.12792933,10785.71407,57.23843094,10423.06928,48.06899489,10534.36512,40.50581015,0.189816928
11888.45234,175.7923581,12685.39776,30.38172614,12144.64733,24.2544127,11820.97473,30.70400026,11774.1395,31.13018515,0.063286655
8145.687316,91.21533564,6868.848856,72.34005147,8416.221848,63.74881615,10902.69475,39.24866863,13278.33654,15.90438124,0.070836391
7394.791987,79.8303465,5171.830538,9.040709195,7391.485196,14.29107549,10301.53723,14.08552241,13003.02346,19.23913405,0.009238155
7531.796183,76.33215586,6884.381121,53.41518141,9030.598764,35.91723214,11011.73317,36.68047538,12551.72272,42.06423242,0.056390905
8777.266073,104.3757454,9039.021748,40.68597727,9496.347529,33.82830242,10154.12621,41.43678185,10877.71512,46.28994392,0.00887646
7681.068348,72.46100406,8423.999209,53.9092915,10998.83438,33.79381418,12569.20177,17.59262803,13509.74153,8.907097288,0.054158277
7602.130709,75.97844655,6850.187136,73.78756074,9060.911715,53.91652499,11517.56287,33.41959812,13558.69729,14.99068565,0.142673635
7469.628263,77.53367099,5610.504225,56.85258712,5867.149058,55.56875694,6478.416757,51.52198585,7206.549653,48.87558572,0.099174845
8317.550869,87.05214752,9899.549728,80.9919387,11796.35123,34.37974677,12431.7033,20.48071039,12538.1401,23.81084088,0.094436258
8994.204014,64.59732516,10522.66815,68.63751881,11586.64954,46.44987577,12546.55444,21.71302772,13678.00319,7.504911713,0.115815942
7392.853332,79.97321671,4857.884329,12.64751328,6034.099288,21.36082788,8402.555081,32.5180784,10875.29292,40.79641542,0.056397673
7565.968201,73.64995887,7786.101886,56.41841795,9203.435068,60.20779933,9683.401322,51.17312676,9819.443555,43.94563117,0.065461249
12406.08945,184.1687983,11320.88538,27.32911151,11631.16027,9.028787082,12548.21356,10.54579135,13549.40891,14.59764955,0.193869117
12362.07536,187.5136197,11179.63239,36.6950428,11552.32429,11.49572943,12545.8902,5.801946772,13649.40679,11.79756734,0.023331896
15797.19741,264.3640318,13425.50852,28.30876906,12433.53134,27.09355174,12353.68064,28.21085764,12810.94143,29.01408967,0.102975655
16835.6031,265.6902139,12769.87561,69.91014097,11793.44379,50.07360244,11717.35686,42.67696891,12102.57807,38.82778495,0.143843573
15062.21927,321.4998838,11643.76009,107.1879448,10787.34684,67.50725403,10963.57513,49.8980882,11560.67738,42.19127279,0.059330146
7391.48839,80.09991961,4399.506198,20.25309171,4737.411992,40.28771841,5753.777808,44.70655644,6968.885363,46.14798115,0.008935177
7467.671663,77.65613664,5222.53758,43.00973962,5206.152512,48.60026112,5931.587321,51.28428034,6695.24202,47.88659103,0.05407792
7588.002272,75.83819187,6870.733389,85.37207814,8291.819073,73.0118714,9820.061819,58.59919229,11126.80271,49.27396076,0.048135645
10359.30373,174.224522,8019.558672,32.01969747,9636.946672,42.78899547,11241.61953,46.30157073,12134.60028,42.17488344,0.00108113
10359.98377,174.1470058,7856.645983,51.79250054,8749.900473,62.5186484,10117.1582,58.68258365,11001.0375,50.90079161,0.006933682
