design_x,design_y,grad200,density200,lap200,grad400,density400,lap400,grad600,density600,lap600,grad800,density800,lap800,dipole
600.0,2400.0,13.653155555555555,54.63951111111111,17.54088888888889,0.0,28.80048888888889,0.0,0.0533333333333333,23.59902222222222,1.7066666666666668,0.0720888888888888,21.33355555555556,2.321066666666667,2.545255732479083
600.0,3000.0,10.513022222222222,55.29733333333333,31.95235555555556,0.0,32.13333333333333,0.0,0.0,26.901066666666665,0.0,0.0,24.20671111111111,0.0,1.9290286117133797
600.0,3600.0,47.76893333333334,55.29733333333333,25.7608,0.0,32.48,0.0,0.0,27.473333333333333,0.0,0.0,25.35048888888889,0.0,3.1027324842053647
600.0,4200.0,38.95084444444444,55.29733333333333,23.369155555555555,0.0,32.48,0.0,0.0,27.473333333333333,0.0,0.0,25.35333333333333,0.0,2.438343749807776
600.0,4800.0,13.74008888888889,55.29733333333333,35.065777777777775,0.0533333333333333,32.48,1.7066666666666668,0.0,27.473333333333333,0.0,0.0,25.35333333333333,0.0,3.279811039837254
600.0,5400.0,15.174755555555556,55.29733333333333,14.5616,0.0,32.48,0.0,0.0,27.473333333333333,0.0,0.0,25.7,0.0,1.691378355309744
600.0,6000.0,64.83342222222223,55.29733333333333,35.065777777777775,3.36,32.48,1.7066666666666668,0.0,27.473333333333333,0.0,0.0,25.35333333333333,0.0,2.2467785840281804
600.0,6600.0,12.770577777777778,55.29733333333333,23.369155555555555,0.0,32.48,0.0,0.0,27.473333333333333,0.0,0.0,25.35333333333333,0.0,1.3424632747872949
600.0,7200.0,8.479333333333333,55.29733333333333,25.7608,0.0533333333333333,32.48,1.7066666666666668,0.0,27.473333333333333,0.0,0.0,25.35333333333333,0.0,1.74055502112579
600.0,7800.0,62.04955555555556,55.29733333333333,31.826933333333333,4.802133333333333,32.13333333333333,3.640888888888889,0.3192888888888889,26.9488,0.3185777777777778,3.543111111111111,24.2272,2.56,2.307204573348538
600.0,8400.0,23.36835555555556,54.96302222222222,17.54088888888889,3.36,29.366488888888888,1.7066666666666668,1.5610666666666666,23.82395555555556,2.594133333333333,0.0,21.38888888888889,0.0,2.0230451000021525
600.0,9000.0,12.448977777777776,36.42377777777778,35.63431111111111,0.0,17.952222222222222,0.0,4.758133333333333,16.679377777777777,2.5258666666666665,5.507688888888889,16.17342222222222,2.924088888888889,0.1087174819199392
1450.0,1200.0,4.566088888888889,54.32306666666667,34.55297777777778,0.4214666666666666,27.241866666666667,13.755422222222222,0.2710666666666667,23.105066666666666,8.829377777777777,0.2003555555555555,21.44622222222222,6.542222222222223,1.429408614306584
1450.0,1800.0,66.60008888888889,55.98444444444444,35.63431111111111,2.6936,36.93906666666667,3.5726222222222224,0.1125333333333333,32.37528888888889,3.663644444444445,0.1317777777777777,29.07168888888889,4.289422222222222,0.9507844831591216
1450.0,2400.0,13.653155555555555,56.01191111111111,17.54088888888889,0.0,39.31626666666666,0.0,0.0533333333333333,36.85866666666666,1.7066666666666668,0.0720888888888888,33.77706666666667,2.321066666666667,0.3669277062431613
1450.0,3000.0,10.513022222222222,56.01217777777778,31.95235555555556,0.0,39.75333333333333,0.0,0.0,38.46422222222222,0.0,0.0,35.8756,0.0,0.1146568924495323
1450.0,3600.0,47.76893333333334,56.01217777777778,25.7608,0.0,40.0,0.0,0.0,38.50666666666667,0.0,0.0,36.6,0.0,0.1774023861624575
1450.0,4200.0,38.95084444444444,56.01217777777778,23.369155555555555,0.0,40.0,0.0,0.0,38.50666666666667,0.0,0.0,36.6,0.0,0.0693756000327274
1450.0,4800.0,13.74008888888889,56.01217777777778,35.065777777777775,0.0533333333333333,40.0,1.7066666666666668,0.0,38.50666666666667,0.0,0.0,36.75968888888889,0.0,0.1924490246141448
1450.0,5400.0,15.174755555555556,56.01217777777778,14.5616,0.0,40.0,0.0,0.0,38.50666666666667,0.0,0.0,36.9,0.0,0.100211692568348
1450.0,6000.0,64.83342222222223,56.01217777777778,35.065777777777775,3.36,40.0,1.7066666666666668,0.0,38.50666666666667,0.0,0.0,36.620488888888886,0.0,0.2788879717771848
1450.0,6600.0,12.770577777777778,56.01217777777778,23.369155555555555,0.0,40.0,0.0,0.0,38.50666666666667,0.0,0.0,36.6,0.0,0.0728127224680244
1450.0,7200.0,8.479333333333333,56.01217777777778,25.7608,0.0533333333333333,40.0,1.7066666666666668,0.0,38.50666666666667,0.0,0.0,36.6,0.0,0.2442830591710638
1450.0,7800.0,62.04955555555556,56.01217777777778,31.826933333333333,4.802133333333333,39.75333333333333,3.640888888888889,0.3192888888888889,38.07213333333333,0.3185777777777778,3.543111111111111,35.70511111111111,2.56,0.0374088934279801
1450.0,8400.0,23.36835555555556,55.99924444444444,17.54088888888889,3.36,38.647644444444445,1.7066666666666668,1.5610666666666666,36.22911111111111,2.594133333333333,0.0,33.19555555555556,0.0,0.0409075478895692
1450.0,9000.0,12.448977777777776,55.32302222222222,35.63431111111111,0.0,34.73097777777778,0.0,4.758133333333333,30.94697777777778,2.5258666666666665,5.507688888888889,27.667822222222224,2.924088888888889,0.4773279748262254
1450.0,9600.0,33.2928,54.30711111111111,18.98768888888889,15.684222222222225,26.0184,8.386044444444444,13.175333333333333,20.83106666666667,7.179288888888889,10.700177777777778,18.907777777777778,5.949866666666667,1.2054698777979274
2300.0,600.0,0.0,54.31764444444445,0.0,0.0125777777777777,27.783555555555555,0.3982222222222222,0.084,22.520666666666667,2.7306666666666666,0.1054222222222222,20.58355555555556,3.2893777777777777,2.243401056335021
2300.0,1200.0,4.566088888888889,55.999155555555554,34.55297777777778,0.4214666666666666,38.6632,13.755422222222222,0.2710666666666667,33.84817777777778,8.829377777777777,0.2003555555555555,30.250622222222223,6.542222222222223,0.1265851326675142
2300.0,1800.0,66.60008888888889,56.01217777777778,35.63431111111111,2.6936,40.09333333333333,3.5726222222222224,0.1125333333333333,38.232,3.663644444444445,0.1317777777777777,35.992577777777775,4.289422222222222,0.0124447588740618
2300.0,2400.0,13.653155555555555,56.01217777777778,17.54088888888889,0.0,40.82,0.0,0.0533333333333333,39.0,1.7066666666666668,0.0720888888888888,38.2356,2.321066666666667,0.0233639064497006
2300.0,3000.0,10.513022222222222,56.01217777777778,31.95235555555556,0.0,40.82,0.0,0.0,39.0,0.0,0.0,39.0,0.0,0.1606923369536827
2300.0,3600.0,47.76893333333334,56.01217777777778,25.7608,0.0,40.82,0.0,0.0,39.0,0.0,0.0,39.0,0.0,0.1804396478174544
2300.0,4200.0,38.95084444444444,56.01217777777778,23.369155555555555,0.0,40.82,0.0,0.0,39.0,0.0,0.0,39.0,0.0,0.262372563779516
2300.0,4800.0,13.74008888888889,56.01217777777778,35.065777777777775,0.0533333333333333,40.82,1.7066666666666668,0.0,39.0,0.0,0.0,39.306666666666665,0.0,0.0119918070442182
2300.0,5400.0,15.174755555555556,56.01217777777778,14.5616,0.0,40.82,0.0,0.0,39.0,0.0,0.0,39.306666666666665,0.0,0.0601674040708008
2300.0,6000.0,64.83342222222223,56.01217777777778,35.065777777777775,3.36,40.82,1.7066666666666668,0.0,39.0,0.0,0.0,39.306666666666665,0.0,0.017078934869519
2300.0,6600.0,12.770577777777778,56.01217777777778,23.369155555555555,0.0,40.82,0.0,0.0,39.0,0.0,0.0,39.0,0.0,0.0537242358823728
2300.0,7200.0,8.479333333333333,56.01217777777778,25.7608,0.0533333333333333,40.82,1.7066666666666668,0.0,39.0,0.0,0.0,39.0,0.0,0.0307424118738259
2300.0,7800.0,62.04955555555556,56.01217777777778,31.826933333333333,4.802133333333333,40.82,3.640888888888889,0.3192888888888889,39.0,0.3185777777777778,3.543111111111111,39.0,2.56,0.0500136132191606
2300.0,8400.0,23.36835555555556,56.01217777777778,17.54088888888889,3.36,40.76,1.7066666666666668,1.5610666666666666,39.0,2.594133333333333,0.0,37.58995555555556,0.0,0.144637523184119
2300.0,9000.0,12.448977777777776,56.01217777777778,35.63431111111111,0.0,40.02613333333333,0.0,4.758133333333333,36.63306666666666,2.5258666666666665,5.507688888888889,33.25915555555556,2.924088888888889,0.2291484026977346
2300.0,9600.0,33.2928,54.99986666666667,18.98768888888889,15.684222222222225,32.21595555555555,8.386044444444444,13.175333333333333,26.93591111111111,7.179288888888889,10.700177777777778,24.18791111111111,5.949866666666667,2.622633492692909
3150.0,600.0,0.0,54.99986666666667,0.0,0.0125777777777777,32.16093333333333,0.3982222222222222,0.084,27.677511111111112,2.7306666666666666,0.1054222222222222,24.686444444444444,3.2893777777777777,1.249104759353422
3150.0,1200.0,4.566088888888889,56.01217777777778,34.55297777777778,0.4214666666666666,40.0504,13.755422222222222,0.2710666666666667,37.56373333333333,8.829377777777777,0.2003555555555555,33.86306666666667,6.542222222222223,0.4150961321776278
3150.0,1800.0,66.60008888888889,56.01217777777778,35.63431111111111,2.6936,40.82,3.5726222222222224,0.1125333333333333,40.0,3.663644444444445,0.1317777777777777,38.20631111111111,4.289422222222222,0.0303748402834491
3150.0,2400.0,13.653155555555555,56.01217777777778,17.54088888888889,0.0,40.82,0.0,0.0533333333333333,40.0,1.7066666666666668,0.0720888888888888,39.20666666666666,2.321066666666667,0.0047256064139838
3150.0,3000.0,10.513022222222222,56.01217777777778,31.95235555555556,0.0,40.82,0.0,0.0,40.0,0.0,0.0,39.20666666666666,0.0,0.0978055788426641
3150.0,3600.0,47.76893333333334,56.01217777777778,25.7608,0.0,40.82,0.0,0.0,40.0,0.0,0.0,39.33448888888889,0.0,0.0874135079716997
3150.0,4200.0,38.95084444444444,56.01217777777778,23.369155555555555,0.0,40.82,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0876114644594453
3150.0,4800.0,13.74008888888889,56.01217777777778,35.065777777777775,0.0533333333333333,40.82,1.7066666666666668,0.0,40.0,0.0,0.0,40.0,0.0,0.0480325819637481
3150.0,5400.0,15.174755555555556,56.01217777777778,14.5616,0.0,40.82,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0095417884518388
3150.0,6000.0,64.83342222222223,56.01217777777778,35.065777777777775,3.36,40.82,1.7066666666666668,0.0,40.0,0.0,0.0,40.0,0.0,0.0334118541363943
3150.0,6600.0,12.770577777777778,56.01217777777778,23.369155555555555,0.0,40.82,0.0,0.0,40.0,0.0,0.0,39.98786666666667,0.0,0.239777795081631
3150.0,7200.0,8.479333333333333,56.01217777777778,25.7608,0.0533333333333333,40.82,1.7066666666666668,0.0,40.0,0.0,0.0,39.20666666666666,0.0,0.0321290483534864
3150.0,7800.0,62.04955555555556,56.01217777777778,31.826933333333333,4.802133333333333,40.82,3.640888888888889,0.3192888888888889,40.0,0.3185777777777778,3.543111111111111,39.20666666666666,2.56,0.0447293920789113
3150.0,8400.0,23.36835555555556,56.01217777777778,17.54088888888889,3.36,40.82,1.7066666666666668,1.5610666666666666,40.0,2.594133333333333,0.0,38.358577777777775,0.0,0.0646996578723047
3150.0,9000.0,12.448977777777776,56.01217777777778,35.63431111111111,0.0,40.06097777777778,0.0,4.758133333333333,37.74,2.5258666666666665,5.507688888888889,34.60648888888889,2.924088888888889,0.0728526266020774
3150.0,9600.0,33.2928,54.99986666666667,18.98768888888889,15.684222222222225,32.245955555555554,8.386044444444444,13.175333333333333,28.19333333333333,7.179288888888889,10.700177777777778,25.526,5.949866666666667,0.8923618440567984
4000.0,600.0,0.0,54.99986666666667,0.0,0.0125777777777777,32.18262222222222,0.3982222222222222,0.084,27.886666666666667,2.7306666666666666,0.1054222222222222,25.54702222222222,3.2893777777777777,3.4079013551345376
4000.0,1200.0,4.566088888888889,56.01217777777778,34.55297777777778,0.4214666666666666,40.05911111111111,13.755422222222222,0.2710666666666667,37.66,8.829377777777777,0.2003555555555555,34.69448888888889,6.542222222222223,0.083388129589745
4000.0,1800.0,66.60008888888889,56.01217777777778,35.63431111111111,2.6936,40.82,3.5726222222222224,0.1125333333333333,40.0,3.663644444444445,0.1317777777777777,39.0,4.289422222222222,0.5652218140125439
4000.0,2400.0,13.653155555555555,56.01217777777778,17.54088888888889,0.0,40.82,0.0,0.0533333333333333,40.0,1.7066666666666668,0.0720888888888888,40.0,2.321066666666667,0.0060671476797136
4000.0,3000.0,10.513022222222222,56.01217777777778,31.95235555555556,0.0,40.82,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.2108922398756788
4000.0,3600.0,47.76893333333334,56.01217777777778,25.7608,0.0,40.82,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0
4000.0,4200.0,38.95084444444444,56.01217777777778,23.369155555555555,0.0,40.82,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0062257742057357
4000.0,4800.0,13.74008888888889,56.01217777777778,35.065777777777775,0.0533333333333333,40.82,1.7066666666666668,0.0,40.0,0.0,0.0,40.0,0.0,0.0692075853284875
4000.0,5400.0,15.174755555555556,56.01217777777778,14.5616,0.0,40.82,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0630251494411394
4000.0,6000.0,64.83342222222223,56.01217777777778,35.065777777777775,3.36,40.82,1.7066666666666668,0.0,40.0,0.0,0.0,40.0,0.0,0.1398926129129599
4000.0,6600.0,12.770577777777778,56.01217777777778,23.369155555555555,0.0,40.82,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0179748732616914
4000.0,7200.0,8.479333333333333,56.01217777777778,25.7608,0.0533333333333333,40.82,1.7066666666666668,0.0,40.0,0.0,0.0,40.0,0.0,0.0
4000.0,7800.0,62.04955555555556,56.01217777777778,31.826933333333333,4.802133333333333,40.82,3.640888888888889,0.3192888888888889,40.0,0.3185777777777778,3.543111111111111,40.0,2.56,0.0579949908938867
4000.0,8400.0,23.36835555555556,56.01217777777778,17.54088888888889,3.36,40.82,1.7066666666666668,1.5610666666666666,40.0,2.594133333333333,0.0,39.0,0.0,0.1674596416143732
4000.0,9000.0,12.448977777777776,56.01217777777778,35.63431111111111,0.0,40.06097777777778,0.0,4.758133333333333,37.74,2.5258666666666665,5.507688888888889,35.22666666666667,2.924088888888889,0.2580367159064651
4000.0,9600.0,33.2928,54.99986666666667,18.98768888888889,15.684222222222225,32.245955555555554,8.386044444444444,13.175333333333333,28.19333333333333,7.179288888888889,10.700177777777778,26.186666666666667,5.949866666666667,1.385365125761615
4850.0,600.0,0.0,54.99155555555556,0.0,0.0125777777777777,30.86457777777778,0.3982222222222222,0.084,25.41951111111111,2.7306666666666666,0.1054222222222222,23.08808888888889,3.2893777777777777,1.2883801602109417
4850.0,1200.0,4.566088888888889,56.01191111111111,34.55297777777778,0.4214666666666666,39.86924444444445,13.755422222222222,0.2710666666666667,36.11906666666667,8.829377777777777,0.2003555555555555,32.68577777777778,6.542222222222223,0.0546393010778034
4850.0,1800.0,66.60008888888889,56.01217777777778,35.63431111111111,2.6936,40.09333333333333,3.5726222222222224,0.1125333333333333,39.206,3.663644444444445,0.1317777777777777,37.55964444444445,4.289422222222222,0.082915411096322
4850.0,2400.0,13.653155555555555,56.01217777777778,17.54088888888889,0.0,40.09333333333333,0.0,0.0533333333333333,39.65782222222222,1.7066666666666668,0.0720888888888888,39.0,2.321066666666667,0.0052096997291275
4850.0,3000.0,10.513022222222222,56.01217777777778,31.95235555555556,0.0,40.0,0.0,0.0,39.2,0.0,0.0,39.0,0.0,0.0903079216245145
4850.0,3600.0,47.76893333333334,56.01217777777778,25.7608,0.0,40.09333333333333,0.0,0.0,39.9536,0.0,0.0,39.08444444444444,0.0,0.0662500019398101
4850.0,4200.0,38.95084444444444,56.01217777777778,23.369155555555555,0.0,40.82,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0340970072368677
4850.0,4800.0,13.74008888888889,56.01217777777778,35.065777777777775,0.0533333333333333,40.82,1.7066666666666668,0.0,40.0,0.0,0.0,40.0,0.0,0.0094378330209753
4850.0,5400.0,15.174755555555556,56.01217777777778,14.5616,0.0,40.82,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0102900413989448
4850.0,6000.0,64.83342222222223,56.01217777777778,35.065777777777775,3.36,40.82,1.7066666666666668,0.0,40.0,0.0,0.0,40.0,0.0,0.0016285446302434
4850.0,6600.0,12.770577777777778,56.01217777777778,23.369155555555555,0.0,40.82,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0521008530403277
4850.0,7200.0,8.479333333333333,56.01217777777778,25.7608,0.0533333333333333,40.82,1.7066666666666668,0.0,40.0,0.0,0.0,40.0,0.0,0.1459646006995829
4850.0,7800.0,62.04955555555556,56.01217777777778,31.826933333333333,4.802133333333333,40.82,3.640888888888889,0.3192888888888889,40.0,0.3185777777777778,3.543111111111111,40.0,2.56,0.2056714794650718
4850.0,8400.0,23.36835555555556,56.01217777777778,17.54088888888889,3.36,40.82,1.7066666666666668,1.5610666666666666,40.0,2.594133333333333,0.0,39.0,0.0,0.000636556944497
4850.0,9000.0,12.448977777777776,56.01217777777778,35.63431111111111,0.0,40.06097777777778,0.0,4.758133333333333,37.74,2.5258666666666665,5.507688888888889,35.22666666666667,2.924088888888889,0.1123615510964011
4850.0,9600.0,33.2928,54.99986666666667,18.98768888888889,15.684222222222225,32.245955555555554,8.386044444444444,13.175333333333333,28.19333333333333,7.179288888888889,10.700177777777778,26.186666666666667,5.949866666666667,2.0177446135409243
5700.0,1200.0,4.566088888888889,55.01444444444444,34.55297777777778,0.4214666666666666,33.346444444444444,13.755422222222222,0.2710666666666667,29.782444444444444,8.829377777777777,0.2003555555555555,27.47848888888889,6.542222222222223,0.0664688821787145
5700.0,1800.0,66.60008888888889,56.00391111111111,35.63431111111111,2.6936,39.0,3.5726222222222224,0.1125333333333333,36.09368888888889,3.663644444444445,0.1317777777777777,33.846444444444444,4.289422222222222,0.1764787386676697
5700.0,2400.0,13.653155555555555,55.67244444444445,17.54088888888889,0.0,37.42622222222222,0.0,0.0533333333333333,36.529022222222224,1.7066666666666668,0.0720888888888888,36.08822222222222,2.321066666666667,0.1410507445222308
5700.0,3000.0,10.513022222222222,38.06737777777778,31.95235555555556,0.0,32.41093333333333,0.0,0.0,36.0,0.0,0.0,37.0,0.0,0.0056205638611055
5700.0,3600.0,47.76893333333334,55.67262222222222,25.7608,0.0,37.702133333333336,0.0,0.0,37.76462222222222,0.0,0.0,38.0,0.0,0.0015304326730453
5700.0,4200.0,38.95084444444444,56.01217777777778,23.369155555555555,0.0,40.09333333333333,0.0,0.0,39.85057777777778,0.0,0.0,39.00675555555556,0.0,0.1249726207278933
5700.0,4800.0,13.74008888888889,56.01217777777778,35.065777777777775,0.0533333333333333,40.82,1.7066666666666668,0.0,40.0,0.0,0.0,40.0,0.0,0.0899510573916669
5700.0,5400.0,15.174755555555556,56.01217777777778,14.5616,0.0,40.82,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0902936071520379
5700.0,6000.0,64.83342222222223,56.01217777777778,35.065777777777775,3.36,40.82,1.7066666666666668,0.0,40.0,0.0,0.0,40.0,0.0,0.0931925142582499
5700.0,6600.0,12.770577777777778,56.01217777777778,23.369155555555555,0.0,40.82,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.1140106969706079
5700.0,7200.0,8.479333333333333,56.01217777777778,25.7608,0.0533333333333333,40.82,1.7066666666666668,0.0,40.0,0.0,0.0,40.0,0.0,0.0635426973170016
5700.0,7800.0,62.04955555555556,56.01217777777778,31.826933333333333,4.802133333333333,40.82,3.640888888888889,0.3192888888888889,40.0,0.3185777777777778,3.543111111111111,40.0,2.56,0.1707439736039109
5700.0,8400.0,23.36835555555556,56.01217777777778,17.54088888888889,3.36,40.82,1.7066666666666668,1.5610666666666666,40.0,2.594133333333333,0.0,39.0,0.0,0.0008240387298723
5700.0,9000.0,12.448977777777776,56.01217777777778,35.63431111111111,0.0,40.06097777777778,0.0,4.758133333333333,37.742755555555554,2.5258666666666665,5.507688888888889,35.375733333333336,2.924088888888889,0.1271064111236486
5700.0,9600.0,33.2928,54.99986666666667,18.98768888888889,15.684222222222225,32.245955555555554,8.386044444444444,13.175333333333333,28.212622222222222,7.179288888888889,10.700177777777778,26.4832,5.949866666666667,1.4233535804335755
6550.0,1200.0,4.566088888888889,54.32648888888889,34.55297777777778,0.4214666666666666,27.559066666666663,13.755422222222222,0.2710666666666667,22.47373333333333,8.829377777777777,0.2003555555555555,21.038666666666668,6.542222222222223,0.090741292172865
6550.0,2400.0,13.653155555555555,55.33351111111112,17.54088888888889,0.0,36.001377777777776,0.0,0.0533333333333333,34.828,1.7066666666666668,0.0720888888888888,34.001866666666665,2.321066666666667,0.074186797182618
6550.0,3000.0,10.513022222222222,55.336533333333335,31.95235555555556,0.0,37.0752,0.0,0.0,36.794044444444445,0.0,0.0,36.925466666666665,0.0,0.0626917852866056
6550.0,3600.0,47.76893333333334,55.99924444444444,25.7608,0.0,39.39,0.0,0.0,38.412533333333336,0.0,0.0,38.211822222222224,0.0,0.0206455095625975
6550.0,4200.0,38.95084444444444,56.01217777777778,23.369155555555555,0.0,40.09333333333333,0.0,0.0,40.0,0.0,0.0,39.52773333333333,0.0,0.0135581561670148
6550.0,4800.0,13.74008888888889,56.01217777777778,35.065777777777775,0.0533333333333333,40.82,1.7066666666666668,0.0,40.0,0.0,0.0,40.0,0.0,0.0056659290641658
6550.0,5400.0,15.174755555555556,56.01217777777778,14.5616,0.0,40.82,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.1805852780385436
6550.0,6000.0,64.83342222222223,56.01217777777778,35.065777777777775,3.36,40.82,1.7066666666666668,0.0,40.0,0.0,0.0,40.0,0.0,0.1287107525290498
6550.0,6600.0,12.770577777777778,56.01217777777778,23.369155555555555,0.0,40.82,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0298855822599875
6550.0,7200.0,8.479333333333333,56.01217777777778,25.7608,0.0533333333333333,40.82,1.7066666666666668,0.0,40.0,0.0,0.0,40.0,0.0,0.320982162623491
6550.0,7800.0,62.04955555555556,56.01217777777778,31.826933333333333,4.802133333333333,40.82,3.640888888888889,0.3192888888888889,40.0,0.3185777777777778,3.543111111111111,40.0,2.56,0.0095087091942526
6550.0,8400.0,23.36835555555556,56.01217777777778,17.54088888888889,3.36,40.82,1.7066666666666668,1.5610666666666666,40.0,2.594133333333333,0.0,39.0,0.0,0.0939525109721614
